# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	465244	466767	+	YP_009639.1	WP_010937722.1		cytosol aminopeptidase	pepA	2795178	DVU0415	1524	507	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	467022	468140	-						2795179	DVU0416	1119		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	467022	468140	-	YP_009640.1	WP_010937723.1		diguanylate cyclase		2795179	DVU0416	1119	372	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	468657	470636	+					speA	2796700	DVU0417	1980		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	468657	470636	+	YP_009641.1	WP_010937724.1		arginine decarboxylase	speA	2796700	DVU0417	1980	659	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	470885	472075	+					lys1	2796701	DVU0418	1191		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	470885	472075	+	YP_009642.1	WP_010937725.1		saccharopine dehydrogenase	lys1	2796701	DVU0418	1191	396	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	472353	473525	+					nspC	2796702	DVU0419	1173		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	472353	473525	+	YP_009643.1	WP_010937726.1		carboxynorspermidine decarboxylase	nspC	2796702	DVU0419	1173	390	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	473780	473956	+						2796703	DVU0420	177		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	473780	473956	+	YP_009644.1	WP_010937727.1		hypothetical protein		2796703	DVU0420	177	58	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	473967	474839	+						2796704	DVU0421	873		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	473967	474839	+	YP_009645.1	WP_010937728.1		agmatinase		2796704	DVU0421	873	290	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	475147	478365	-						2795215	DVU0422	3219		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	475147	478365	-	YP_009646.1	WP_010937729.1		sensory box protein		2795215	DVU0422	3219	1072	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	478518	478943	+						2795216	DVU0423	426		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	478518	478943	+	YP_009647.1	WP_010937730.1		universal stress protein		2795216	DVU0423	426	141	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	479096	480541	+					cls	2795217	DVU0424	1446		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	479096	480541	+	YP_009648.1	WP_010937731.1		cardiolipin synthetase	cls	2795217	DVU0424	1446	481	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	480810	481616	+						2795218	DVU0425	807		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	480810	481616	+	YP_009649.1	WP_010937732.1		hypothetical protein		2795218	DVU0425	807	268	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	481824	483176	-						2795219	DVU0426	1353		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	481824	483176	-	YP_009650.1	WP_010937733.1		chromate transport family protein		2795219	DVU0426	1353	450	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	483204	483401	+						2795220	DVU0427	198		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	483204	483401	+	YP_009651.1	WP_010937734.1		hypothetical protein		2795220	DVU0427	198	65	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	483654	483974	+						2794671	DVU0428	321		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	483654	483974	+	YP_009652.1	WP_010937735.1		hypothetical protein		2794671	DVU0428	321	106	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	484368	484769	-						2794672	DVU0429	402		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	484368	484769	-	YP_009653.1	WP_010937736.1		ech hydrogenase subunit EchF		2794672	DVU0429	402	133	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	484788	485864	-						2794673	DVU0430	1077		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	484788	485864	-	YP_009654.1	WP_010937737.1		ech hydrogenase subunit EchE		2794673	DVU0430	1077	358	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	485877	486269	-						2794674	DVU0431	393		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	485877	486269	-	YP_009655.1	WP_010937738.1		ech hydrogenase subunit EchD		2794674	DVU0431	393	130	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	486305	486778	-						2794675	DVU0432	474		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	486305	486778	-	YP_009656.1	WP_010937739.1		ech hydrogenase subunit EchC		2794675	DVU0432	474	157	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	486791	487639	-						2794928	DVU0433	849		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	486791	487639	-	YP_009657.1	WP_010937740.1		ech hydrogenase subunit EchB		2794928	DVU0433	849	282	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	487639	489585	-						2794929	DVU0434	1947		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	487639	489585	-	YP_009658.1	WP_010937741.1		ech hydrogenase subunit EchA		2794929	DVU0434	1947	648	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	489742	489840	-						2794930	DVU0435	99		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	489742	489840	-	YP_009659.1	WP_010937742.1		hypothetical protein		2794930	DVU0435	99	32	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	489845	490600	+						2794931	DVU0436	756		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	489845	490600	+	YP_009660.1	WP_010937743.1		TetR family transcriptional regulator		2794931	DVU0436	756	251	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	490755	492215	+						2794932	DVU0437	1461		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	490755	492215	+	YP_009661.1	WP_010937744.1		RND family efflux transporter MFP subunit		2794932	DVU0437	1461	486	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	492212	495337	+						2794933	DVU0438	3126		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	492212	495337	+	YP_009662.1	WP_010937745.1		AcrB/AcrD/AcrF family protein		2794933	DVU0438	3126	1041	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	495372	495662	+						2794934	DVU0439	291		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	495372	495662	+	YP_009663.1	WP_010937746.1		YCII-related domain-containing protein		2794934	DVU0439	291	96	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	496131	497462	+						2796509	DVU0440	1332		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	496131	497462	+	YP_009664.1	WP_010937747.1		hypothetical protein		2796509	DVU0440	1332	443	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	497613	499340	-					ade	2796510	DVU0441	1728		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	497613	499340	-	YP_009665.1	WP_010937748.1		adenine deaminase	ade	2796510	DVU0441	1728	575	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	499787	500983	-						2796511	DVU0442	1197		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	499787	500983	-	YP_009666.1	WP_010937749.1		phoH-like protein		2796511	DVU0442	1197	398	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	501196	501930	-						2796512	DVU0443	735		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	501196	501930	-	YP_009667.1	WP_010937750.1		exonulcease		2796512	DVU0443	735	244	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	501938	504160	-						2796513	DVU0444	2223		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	501938	504160	-	YP_009668.1	WP_010937751.1		hypothetical protein		2796513	DVU0444	2223	740	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	504169	505893	-						2796648	DVU0445	1725		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	504169	505893	-	YP_009669.1	WP_010937752.1		hypothetical protein		2796648	DVU0445	1725	574	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	506042	507589	-						2796649	DVU0446	1548		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	506042	507589	-	YP_009670.1	WP_010937753.1		sodium/solute symporter family protein		2796649	DVU0446	1548	515	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	507582	507899	-						2796650	DVU0447	318		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	507582	507899	-	YP_009671.1	WP_010937754.1		hypothetical protein		2796650	DVU0447	318	105	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	508293	509438	+					gmd	2796651	DVU0448	1146		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	508293	509438	+	YP_009672.1	WP_010937755.1		"GDP-mannose 4,6-dehydratase"	gmd	2796651	DVU0448	1146	381	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	509426	513967	-						2796652	DVU0449	4542		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	509426	513967	-	YP_009673.1	WP_010937756.1		sensor/response regulator		2796652	DVU0449	4542	1513	
gene	tRNA	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	514247	514333	-						2793372	DVU_tRNA-Leu-2	87		
tRNA		GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	514247	514333	-				tRNA-Leu		2793372	DVU_tRNA-Leu-2	87		
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	514816	515760	+					ribF	2793373	DVU0450	945		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	514816	515760	+	YP_009674.1	WP_010937757.1		riboflavin biosynthesis protein RibF	ribF	2793373	DVU0450	945	314	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	515765	517576	+						2793374	DVU0451	1812		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	515765	517576	+	YP_009675.1	WP_010937758.1		chloride channel family protein		2793374	DVU0451	1812	603	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	517716	519395	-						2793375	DVU0452	1680		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	517716	519395	-	YP_009676.1	WP_010937759.1		hypothetical protein		2793375	DVU0452	1680	559	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	519369	522752	+						2793376	DVU0453	3384		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	519369	522752	+	YP_009677.2	WP_010937760.1		ATP-dependent DNA helicase UvrD		2793376	DVU0453	3384	1127	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	522863	523111	-						2794974	DVU0454	249		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	522863	523111	-	YP_009678.1	WP_010937761.1		hypothetical protein		2794974	DVU0454	249	82	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	523161	523928	+						2794975	DVU0455	768		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	523161	523928	+	YP_009679.1	WP_010937762.1		hypothetical protein		2794975	DVU0455	768	255	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	523950	524957	+						2794976	DVU0456	1008		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	523950	524957	+	YP_009680.1	WP_010937763.1		DHH family protein		2794976	DVU0456	1008	335	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	525113	526363	-						2794977	DVU0457	1251		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	525113	526363	-	YP_009681.1	WP_010937764.1		EAL domain-containing protein		2794977	DVU0457	1251	416	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	527146	527313	-						2794978	DVU0458	168		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	527146	527313	-	YP_009682.1	WP_010937765.1		hypothetical protein		2794978	DVU0458	168	55	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	527355	527456	+						2794979	DVU0459	102		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	527355	527456	+	YP_009683.1	WP_010937766.1		hypothetical protein		2794979	DVU0459	102	33	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	527671	528471	+						2794473	DVU0460	801		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	527671	528471	+	YP_009684.1	WP_010937767.1		fructose-bisphosphate aldolase		2794473	DVU0460	801	266	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	528480	529451	+						2794474	DVU0461	972		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	528480	529451	+	YP_009685.1	WP_010937768.1		3-dehydroquinate synthase		2794474	DVU0461	972	323	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	529454	530629	+						2794475	DVU0462	1176		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	529454	530629	+	YP_009686.1	WP_010937769.1		chorismate mutase/prephenate dehydratase		2794475	DVU0462	1176	391	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	530629	531948	+					aroA	2794476	DVU0463	1320		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	530629	531948	+	YP_009687.1	WP_010937770.1		3-phosphoshikimate 1-carboxyvinyltransferase	aroA	2794476	DVU0463	1320	439	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	531954	532721	+						2794477	DVU0464	768		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	531954	532721	+	YP_009688.1	WP_010937771.1		prephenate dehydrogenase		2794477	DVU0464	768	255	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	532853	534451	+						2794478	DVU0465	1599		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	532853	534451	+	YP_009689.1	WP_010937772.1		"anthranilate synthase, component I"		2794478	DVU0465	1599	532	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	534432	535061	+					trpG	2793607	DVU0466	630		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	534432	535061	+	YP_009690.1	WP_010937773.1		"anthranilate synthase, glutamine amidotransferase component"	trpG	2793607	DVU0466	630	209	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	535058	536056	+					trpD	2793608	DVU0467	999		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	535058	536056	+	YP_009691.1	WP_010937774.1		anthranilate phosphoribosyltransferase	trpD	2793608	DVU0467	999	332	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	536049	536822	+					trpC	2793609	DVU0468	774		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	536049	536822	+	YP_009692.1	WP_010937775.1		indole-3-glycerol phosphate synthase	trpC	2793609	DVU0468	774	257	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	536870	537724	+					trpF-1	2793610	DVU0469	855		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	536870	537724	+	YP_009693.1	WP_010937776.1		N-(5'-phosphoribosyl)anthranilate isomerase	trpF-1	2793610	DVU0469	855	284	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	537721	538908	+					trpB-2	2793611	DVU0470	1188		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	537721	538908	+	YP_009694.1	WP_010937777.1		tryptophan synthase subunit beta	trpB-2	2793611	DVU0470	1188	395	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	538905	539678	+					trpA	2794713	DVU0471	774		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	538905	539678	+	YP_009695.1	WP_010937778.1		tryptophan synthase subunit alpha	trpA	2794713	DVU0471	774	257	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	539866	540267	-						2794714	DVU0472	402		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	539866	540267	-	YP_009696.1	WP_010937779.1		hypothetical protein		2794714	DVU0472	402	133	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	540281	540409	-						2794715	DVU0473	129		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	540281	540409	-	YP_009697.1	WP_010937780.1		hypothetical protein		2794715	DVU0473	129	42	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	540442	541491	-						2794716	DVU0474	1050		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	540442	541491	-	YP_009698.1	WP_010937781.1		"ISDvu4, transposase"		2794716	DVU0474	1050	349	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	541597	542037	-						2794717	DVU0475	441		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	541597	542037	-	YP_009699.1	WP_010937782.1		"membrane protein, truncation"		2794717	DVU0475	441	146	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	542019	542234	+						2794718	DVU0476	216		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	542019	542234	+	YP_009700.1	WP_010937783.1		hypothetical protein		2794718	DVU0476	216	71	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	542367	543509	+					icd	2793622	DVU0477	1143		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	542367	543509	+	YP_009701.1	WP_010937784.1		isocitrate dehydrogenase	icd	2793622	DVU0477	1143	380	
gene	protein_coding	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	543608	544471	+						2793623	DVU0478	864		
CDS	with_protein	GCF_000195755.1	Primary Assembly	chromosome		NC_002937.3	543608	544471	+	YP_009702.1	WP_010937785.1		serine/threonine protein phosphatase		2793623	DVU0478	864	287	
